out, in1, in2, in3, in4, in5
2.138546995828456, 0.82483871346628, 0.6808076306822627, 0.09006712045748866, 0.3141931923793898, 0.6643887835331949
2.5246793819937285, 0.48977101261377454, 0.7725340548834646, 0.9912840134294563, 0.41009753694936224, 0.8548899184727293
2.445112237095194, 0.44768320057361666, 0.639982390192442, 0.38144306615026735, 0.6917472698085784, 0.9707766775468605
2.4826342074150145, 0.7527378070133374, 0.5434510080980004, 0.8586853281561635, 0.9635743091422647, 0.29965275490886745
1.8321624761415212, 0.037059363659471156, 0.23947189963593296, 0.08661537757230897, 0.31129769174481525, 0.7745383252462932
1.2942511272032244, 0.2765460777270441, 0.7253183457060146, 0.07439454480194596, 0.33341959043784797, 0.4113717699787215
1.7401136628488127, 0.902503506998856, 0.255402983811313, 0.4404885777853116, 0.7828390877029628, 0.13146058706648978
2.4286850442396175, 0.9499831795920246, 0.9643932660732636, 0.13092587957146096, 0.9064924576977482, 0.6983463739705912
2.332041396196773, 0.8112754384358659, 0.3486912142638626, 0.28956099558620163, 0.18654729879618648, 0.9092430574243309
1.1251675021211383, 0.3243285552956071, 0.5313142762079277, 0.11607227527095942, 0.7906514220969821, 0.6996891498480556
2.1583542778337033, 0.7524206386882257, 0.762674026186033, 0.2206397064036817, 0.5288263244940988, 0.7422107304056766
1.3795407179880959, 0.27701662759653967, 0.16208236909989004, 0.598746399751543, 0.9066561594753711, 0.7354418143684828
2.4809187338587657, 0.6310789238260239, 0.18185346231992183, 0.5765068592513093, 0.8293466183023681, 0.9534046556306022
1.5932390598940924, 0.10340760607499988, 0.2808740773333359, 0.8775005273327762, 0.32766851605227054, 0.36646090737474857
2.1687037392259256, 0.37561229919742767, 0.76344905171208, 0.10681045739541184, 0.1616278305895562, 0.3675232897647105
2.048181082915283, 0.4143451928749049, 0.19543373356972993, 0.41918396388687884, 0.9640093941517737, 0.5364051615681927
1.6595050468920705, 0.16793393933935274, 0.4237446188789322, 0.38081116477128885, 0.08202648154760495, 0.8813226996832759
1.3423561884237898, 0.6450084791212939, 0.33925242313386783, 0.508884654300648, 0.17401109819258087, 0.24305002297519018
2.1509024524131024, 0.5053501972888802, 0.9536575825033106, 0.6610811127122481, 0.7221403886945447, 0.48943239179654063
1.6018507042509924, 0.03083633305790945, 0.26936616008757985, 0.2044643002485217, 0.49335815676922035, 0.06912340357844282
2.4757131075478993, 0.28359101931233266, 0.23820087217670527, 0.9018130547713757, 0.03853924663143293, 0.391685922223139
2.1730240187071406, 0.14831855610628764, 0.7840787423138021, 0.7151345421067559, 0.05281650444324315, 0.8728677780426313
1.9668915121927184, 0.19368621530605523, 0.047337558540935354, 0.5175191890115858, 0.8596647035929252, 0.5977794968025183
2.9043729435444563, 0.8070682272188568, 0.1969258515346226, 0.5020941107080126, 0.4690007910627122, 0.7953733290672537
2.4489195088231632, 0.5376737136044635, 0.2661689240718227, 0.9198277716972574, 0.5119394562975409, 0.6777163368459656
2.0451277675513793, 0.35969574319831377, 0.2929539548738349, 0.5608831697699977, 0.6280301221371951, 0.7013253615874193
2.2560763999913114, 0.710690837935698, 0.6604942365086854, 0.08194648138723493, 0.756400360522852, 0.613213523938116
1.8165188208477914, 0.156841233091636, 0.605491106705248, 0.8130412535243096, 0.8431092149876412, 0.395252868649556
3.032919288391482, 0.5527499168205765, 0.06592915039592373, 0.10907396249230106, 0.4879515166561649, 0.7958727916035839
0.9637299502240442, 0.596572739592995, 0.7619777813321976, 0.34778231006644056, 0.8369952368528447, 0.2178675064247415
1.6609500983679797, 0.15991210201269945, 0.43215820216415357, 0.08395786614438039, 0.03737983771006892, 0.5550410101248175
1.4542925637839188, 0.1824249525482753, 0.7564731007513054, 0.20089774841656138, 0.35783921816907893, 0.5013974738198517
2.183046036191334, 0.4421295810214714, 0.6474674564615004, 0.9164932499183893, 0.49115867731875196, 0.2712590019048762
2.9416810054213745, 0.7187563832490036, 0.4555103703184271, 0.4484274744075939, 0.33112776668909505, 0.929325820060537
0.7085673806514138, 0.050010530804333375, 0.13995738570422622, 0.06153918022834193, 0.525818084182664, 0.4150209453010898
1.878925919071004, 0.22276045221396978, 0.13550473138519703, 0.15246947098715802, 0.7689946782030422, 0.5342792925664637
0.6288064932484396, 0.110422036328645, 0.9073009222530954, 0.07587565271623242, 0.34347354162178056, 0.0010846436023709272
1.6968800392287184, 0.3323525595470551, 0.7094438631792083, 0.028097280017105875, 0.4691393139346839, 0.8279918184956973
1.8531373671923572, 0.013541529664859775, 0.9331994931370969, 0.6232031607463887, 0.12283010822273444, 0.17745593265662618
2.336111148640949, 0.9264575842094698, 0.08000181345913604, 0.2333056586954959, 0.5519192315294295, 0.4918110668254315
1.4200322903196354, 0.31192165450947396, 0.9758286526688926, 0.2397479244621893, 0.7070474013042036, 0.3358910581499256
1.43570199144115, 0.5455001960141918, 0.2821101658820271, 0.49016761509860807, 0.9373666929857739, 0.5021345237406747
1.957458421017186, 0.5037056325798892, 0.1415626686734196, 0.6972464645388298, 0.42674074625101033, 0.3366434753454318
1.293356071474955, 0.11699028535399347, 0.5898449767279652, 0.22902000668364342, 0.36956170285111545, 0.6041189141920021
1.8777306110062613, 0.9100612397606089, 0.8055831585447863, 0.405823211928246, 0.545749839546878, 0.05765126788279529
1.8685309041538671, 0.6519113957795821, 0.1150825169361579, 0.9777243749504578, 0.609775603388682, 0.34252154824838765
2.4243631354502146, 0.7366172939825637, 0.7413824566608342, 0.32381127983685387, 0.9052157861712263, 0.8616503208621369
1.2626143883089525, 0.7620221859709295, 0.04032857265763501, 0.8201797341321492, 0.46081429805980934, 0.02562164268981526
2.2432151072917184, 0.8599938324408953, 0.2626315080697669, 0.030841778274711573, 0.026403588450996218, 0.3048157552830737
2.7069060636933013, 0.32227409070594204, 0.022686274488040947, 0.31393903431797254, 0.5377008083204109, 0.973410168640181
2.153519111790321, 0.3295526957186833, 0.8264028499282577, 0.5882950513614632, 0.1200781958309235, 0.6635703082209439
1.8433179446616563, 0.024428830570731308, 0.9828125445249077, 0.638740415247216, 0.911656371703121, 0.870895751170977
2.6360902449308385, 0.6436058451350275, 0.5756244876407145, 0.23796702107589485, 0.3539963838382646, 0.17557593293955365
1.6972904052720592, 0.24928822084962565, 0.14486436816792647, 0.5280062791471126, 0.14744392204328305, 0.8564759774764414
1.7336582768935829, 0.3109826161142365, 0.07517127490024744, 0.24029450545362474, 0.14407763972939813, 0.6538848556257978
1.7270823798942538, 0.7878756538064927, 0.7247515414007559, 0.04189535054866911, 0.262928148823279, 0.05608952731726047
2.0737120106337112, 0.6475001983256148, 0.020708949086296946, 0.09584166437823649, 0.7829021263141326, 0.5782228788645666
2.8228549406916144, 0.8769404132832921, 0.4957884580667551, 0.47777139832734405, 0.6637118167770633, 0.7657901471594751
1.6370661127766424, 0.5650058698082006, 0.5727313655920528, 0.07626291225819348, 0.14543132560693806, 0.6650289435067316
1.6254568422933935, 0.16474980487990376, 0.9856530747209549, 0.52969959401049, 0.48421049500283897, 0.4214148667085952
2.361228746780125, 0.841647088899895, 0.28528152640150384, 0.28347560706898667, 0.010768113576806515, 0.052633607194199294
0.8499185788904304, 0.2725569955947815, 0.031106643601284234, 0.7651729489471071, 0.32926914128357465, 0.10905918287174332
2.870711120136878, 0.576515599308265, 0.9077150950937598, 0.845333998836811, 0.34175738399706346, 0.7441960684525045
0.5210449781545725, 0.05216641558555968, 0.11989428196015772, 0.16688991259265573, 0.21037504540891117, 0.10231602082216618
3.2369405732248744, 0.8891635443928656, 0.9318227260918741, 0.016736510942611638, 0.35941773825527445, 0.8534017687127147
2.5822077907328023, 0.7326060324909799, 0.998072565474414, 0.6473797793378049, 0.6606941464889408, 0.6242334354214187
1.7565035602851355, 0.45759308167669965, 0.919193406580201, 0.4934474438232409, 0.15669835022794198, 0.0887092734750532
2.6822750285699675, 0.9397374422536708, 0.16983646708785582, 0.9288102172478276, 0.5498659071688982, 0.6479736675370456
1.5838386245321976, 0.6926889253539241, 0.026307952051012995, 0.840642115177843, 0.19174024570682136, 0.22507753867848335
1.6797757366354054, 0.25964851826960333, 0.03884704612190182, 0.6643950576107573, 0.43934793463803334, 0.18556790595462358
2.1104822074415512, 0.3021733686473208, 0.6131749896133668, 0.5857170242122316, 0.7515549383863296, 0.673018059182212
1.4712097731565958, 0.5034383439861957, 0.9727265399521922, 0.1734922237768134, 0.6811684765780601, 0.40879017391674577
1.7510946912988534, 0.04315688103637816, 0.4558741032187621, 0.05581966483557399, 0.0183218369982332, 0.3466548050233229
1.91997660220471, 0.08362454067365177, 0.35146828644530337, 0.5002774173324983, 0.0006646259589677683, 0.4847840520021548
2.85609597160256, 0.3156064136582821, 0.03642516326676615, 0.11802714562873151, 0.48125418805958964, 0.670341629886722
2.7504295929401197, 0.56308240256595, 0.501465429747455, 0.5813311547025524, 0.7831153581866502, 0.5741193517998034
3.030930331660185, 0.8973956103472851, 0.3705596097254452, 0.6145015330809301, 0.4256463122518219, 0.5006700964128793
2.0038495461656276, 0.5753294778409068, 0.38857364139281003, 0.07546140350164732, 0.799106499746106, 0.5813609166698265
2.3696965478249865, 0.7686895240845698, 0.6744788658118438, 0.9243476648822895, 0.7418242051960228, 0.3509336723917631
1.9752645764153682, 0.09214226628547362, 0.2838732477445167, 0.7848804617373568, 0.6042145329732689, 0.5406420144249713
1.7542438716209623, 0.06965241245311848, 0.8986372962066852, 0.9630178141112815, 0.45541976991205846, 0.46495297432249716
1.7700590588047003, 0.27509819371162725, 0.26723178989378993, 0.07621897948047862, 0.8505335278535279, 0.9068887368572406
1.768022530102063, 0.2979247392362194, 0.5763805864577928, 0.3622216190424925, 0.8849178426039942, 0.6308657886351486
2.145477635546131, 0.7366883808222408, 0.19050409244720867, 0.021335198425317614, 0.3364385140262658, 0.9700489369401178
2.0027834650347294, 0.5260297766192149, 0.826845558875047, 0.04424237277414389, 0.19174148697061222, 0.3290821855514606
2.8732538027487866, 0.7113335924519355, 0.6155954733228811, 0.3669162847242432, 0.8281399740805966, 0.7293748140339554
1.815584822165645, 0.49663147768033233, 0.29529395456426133, 0.006489752003013494, 0.967394637895748, 0.48115932379717574
1.8601114741023883, 0.005353995397324063, 0.9048151924454384, 0.5599507473368026, 0.9621990306995453, 0.7317370476063626
2.695002878014627, 0.5222502559527304, 0.5371819511557959, 0.9125769133940603, 0.14282752976359192, 0.36346977572331485
1.9447359660944528, 0.5925041317209535, 0.4813763656611929, 0.2617641089890794, 0.010181410272874225, 0.23229829184389483
2.014557355352196, 0.32266779744866847, 0.4612843047043871, 0.5344053951289413, 0.26072022958731045, 0.7551702863385288
0.7537791953485288, 0.04464916812815101, 0.44579188809364445, 0.705220073286723, 0.18448022456607494, 0.23704318912528555
1.5333249876666608, 0.10407668681083326, 0.5427863533632038, 0.48754742193978917, 0.9660340020390364, 0.4167170446475831
2.1338914525997152, 0.5964382653075145, 0.7091396475271258, 0.5063648462018658, 0.5801572123968034, 0.5834110642972259
2.533890515645038, 0.9194389207267744, 0.08296624259459995, 0.07284739678669128, 0.7151906085527248, 0.6437716173322825
1.5077412995945567, 0.3548975971034206, 0.5429734481276266, 0.9802933258383923, 0.32341900247857736, 0.1841268858382613
1.8366730201025865, 0.029742812311438493, 0.31534513491101857, 0.9591256353254205, 0.8334596027973158, 0.993126696107492
2.284140593272137, 0.5177444561739466, 0.731372477142867, 0.9172600905108913, 0.6086531821429, 0.5375321986857918
2.3903058816815985, 0.7625521188907838, 0.6756083791273566, 0.14048014699059097, 0.8926758286633618, 0.11730661984949453
2.137528957400268, 0.6340620388531734, 0.008941065108998947, 0.6608009905311896, 0.919058525336829, 0.8097021579713086
2.6870875873910456, 0.7190319768338082, 0.17095284273890043, 0.4677979630023331, 0.883798845140467, 0.37153564270022643
2.0907138587774567, 0.5828408895469189, 0.4485496202802153, 0.6139867816075745, 0.48489095516998015, 0.49386442203826253
1.8883548662390937, 0.23886939443840138, 0.5373469453205246, 0.31163768372079026, 0.11613788637761646, 0.8607563815829543
2.341625098260814, 0.61569452323049, 0.25241854341351355, 0.30635797378519525, 0.8373393856581076, 0.4283123130862776
1.7912511540264544, 0.3981761028714147, 0.24632511131518886, 0.49925987757772383, 0.5851020009504836, 0.6163552404018406
1.8542438922170335, 0.5523166304612335, 0.11318499698118534, 0.14545387329613657, 0.288446055829379, 0.5306418162307456
2.0052538129217172, 0.06154685260827564, 0.6824615734217138, 0.650612189469641, 0.8250170500728772, 0.8826324096163095
1.9690996891402484, 0.482736332672533, 0.2757488382580059, 0.8559192214539735, 0.564406202983856, 0.5449223666173797
2.0972776765327765, 0.7690280764668656, 0.9245624145555278, 0.46434736424088363, 0.12521715302452607, 0.9498447888435012
1.2518054951023898, 0.11423925645447741, 0.0009342808757552001, 0.19620570094177492, 0.6693029890215858, 0.2754879013816478
1.5975912743133631, 0.41344010449311963, 0.86730469174099, 0.31926034066317577, 0.0014753943530219082, 0.11483126060959414
1.9221186546985436, 0.8392550813232239, 0.3137725448772257, 0.31075891443041437, 0.5086166986958476, 0.21223409251260783
2.0169535181651037, 0.7921273949050535, 0.9563172502790158, 0.8012817960630146, 0.7096295864052025, 0.8733023097881859
1.6278996228187395, 0.7939055297416246, 0.8731015003876424, 0.8864347496183477, 0.7760296151475515, 0.06771847014999932
2.9498932845811465, 0.8991749696844415, 0.42333202148543614, 0.41323469453348927, 0.7590076454639282, 0.44772899868962
2.148857590972878, 0.6637275368003966, 0.8749774155551049, 0.5601825834264135, 0.3603237838382888, 0.17122035286370496
1.2619936715133258, 0.17190869867790903, 0.871027478011315, 0.8219622102104268, 0.3907521176283477, 0.4117514919654601
2.4355281595650844, 0.9927369604573133, 0.13149135265274192, 0.5208706970828807, 0.11359937998091763, 0.45128799575381495
3.173722121453383, 0.9882086500659168, 0.3366020393544522, 0.12306745562051635, 0.5310478987289026, 0.8620301992842272
3.113974563260726, 0.7695362015525276, 0.22304054584051025, 0.1301155683663262, 0.4002037260629331, 0.6628752559426416
1.3900069912303394, 0.03197076659071696, 0.09003599532738737, 0.4171130788561126, 0.4162339053814911, 0.6797775167465345
2.697943457250821, 0.0595148218607372, 0.6740913618826581, 0.6411943621811685, 0.46070563154831146, 0.9730955832450527
3.37629797195121, 0.7723131594921095, 0.5843566080352424, 0.8924717313484679, 0.7659892110693176, 0.8931785754027762
0.6867741920838526, 0.007682217248284551, 0.04096743806210379, 0.726444732943834, 0.593850014482495, 0.2027561537731708
2.1487122189927046, 0.34408186791653406, 0.6752909230576277, 0.5369821108350513, 0.21721096229866121, 0.5580738825572324
2.062791584179097, 0.1225662466164914, 0.6676511746995508, 0.36607094091455383, 0.8940475426183077, 0.46197603663880804
1.2918398034714467, 0.22868737477633838, 0.45676330717832636, 0.1421548895670689, 0.14276524516807532, 0.9446215341118905
2.216636765598463, 0.576235108010942, 0.4613076432701949, 0.5720050354860536, 0.8135308978567821, 0.375654161963895
1.1798613636687896, 0.046164337655855814, 0.3858643975728062, 0.42869594945630896, 0.8017652057860724, 0.10084352961650966
2.4254473730495354, 0.8887034336220035, 0.5145985736582863, 0.6099046161669262, 0.294606276238648, 0.34655735372738194
1.2102821057762556, 0.07005967666545465, 0.032896901084466745, 0.2740817654053056, 0.1820698522596923, 0.8616337417040915
2.562560565017407, 0.6847011533893552, 0.295957004343816, 0.7131774980446696, 0.1525876603534465, 0.9532748123384527
1.8209808162758845, 0.17633162717352469, 0.20944848657496584, 0.1619422134182683, 0.7386208020896998, 0.34786214476090604
2.1489714634298167, 0.7177267820771897, 0.764933979771381, 0.15171899368509556, 0.2528530222921298, 0.15982808569845464
0.89800297444459, 0.1161777746805086, 0.34055244403987606, 0.3154644750128687, 0.9878751942641233, 0.2117906562846441
2.4803396286703787, 0.818328128991318, 0.9043818721972717, 0.38167306971761283, 0.09970272100705413, 0.41079476335701814
2.384820972859637, 0.44416613476728983, 0.20952718472735765, 0.7095255719006555, 0.7867258934505892, 0.6642344770660913
2.3583784501153313, 0.9191758649518783, 0.9685877894120404, 0.3535305169629086, 0.7675412195910437, 0.6659471753949947
2.026170319484476, 0.10907584112176527, 0.6516632711702575, 0.35174546547327057, 0.48390159078276374, 0.8778003834080337
1.5498043395442829, 0.7112254417903471, 0.6523263705099737, 0.05979324881620396, 0.46061391656026573, 0.3480117490919
1.4739905727566756, 0.5867640514263459, 0.44619823855844576, 0.06500100527493524, 0.31249592121117153, 0.11276127086109755
0.5193592005243826, 0.08736625321623337, 0.4661950196948432, 0.5195535615407157, 0.10000111359580166, 0.11894336983438736
1.9763793318333565, 0.058244970667256424, 0.5459588756893694, 0.8826085213506727, 0.9962183040859761, 0.9643133522165674
1.976218157660949, 0.3608762549787935, 0.5167405403605554, 0.9628689081509522, 0.9144848114662344, 0.07382675106502501
1.0908672711546488, 0.5474396516027905, 0.8686251268553732, 0.25063620828699373, 0.7442138829721833, 0.43610233839837464
2.144008779606801, 0.9763043950439269, 0.4656275407347664, 0.31634288736830674, 0.5651767430947274, 0.5588193778319319
1.9840503548455637, 0.542446609385824, 0.8309498700160454, 0.955509633074516, 0.5251400105577637, 0.5631366421095412
3.245013648912423, 0.882178061678854, 0.7046307877941, 0.6184112267494359, 0.042949683411885986, 0.9820067172162517
1.5425968788797935, 0.027714248857385493, 0.6470688022947534, 0.7891589207052622, 0.10399085486652515, 0.37832926672424816
1.1635455801489085, 0.12919722408979062, 0.3399275569744452, 0.8141937342159972, 0.17826535722296655, 0.05210085519433838
2.682106972479419, 0.054063480103822226, 0.7477994410661273, 0.7909700289998446, 0.7263197403457554, 0.7067374373990164
0.9573947878855161, 0.12643058550697817, 0.7758302614931497, 0.34845561870328523, 0.5861129819418924, 0.16555462900710194
2.6073761196089165, 0.5640763705358826, 0.9887222920804176, 0.5914427025178516, 0.571411768669267, 0.759898660877883
1.9641750081469143, 0.3901648130378298, 0.03769423804366756, 0.8424186322337968, 0.8034720457460406, 0.20970218887987502
1.7685364782357258, 0.673479018030015, 0.222114084472131, 0.4703364692673696, 0.08169089984744093, 0.19997682134119077
1.6480193099734022, 0.9963093201944645, 0.9494334978846822, 0.9652655671636609, 0.9610599684010821, 0.1543560264146987
2.890317212113941, 0.8368456068189948, 0.1262448062642174, 0.2686292644874645, 0.9887096389308694, 0.7651314184585032
3.106122521156734, 0.20409448495186877, 0.8899092383772901, 0.06755959094409292, 0.7746087499546344, 0.9872264809264564
2.4722795547689103, 0.7091209935903634, 0.9451826154619921, 0.17727636931408852, 0.7790251630037631, 0.7522668840624814
1.2489420909962183, 0.14390666014458087, 0.8675904694085605, 0.3611419128554956, 0.3597863668796585, 0.14173363540485762
1.7246812674503937, 0.7531039318173827, 0.7139030489400463, 0.8499157782523756, 0.612518354733453, 0.02577351266490291
2.1564171585037877, 0.5316966841228009, 0.1125591034147182, 0.7473197794344836, 0.5227010277339702, 0.5676875509455939
1.3147102398051098, 0.4650534967778662, 0.44929455830878884, 0.8696667681157229, 0.8002047931179112, 0.026887362856839236
2.251766002033506, 0.8204642371011683, 0.2546837496579222, 0.04862712281412562, 0.2052952230952979, 0.8113330304389753
2.2358021989494525, 0.3789622834154376, 0.7818377447294609, 0.8266647695349486, 0.4515466929310875, 0.7782798948034856
0.9916971566845942, 0.30903401828369537, 0.15358230987157473, 0.495402565418124, 0.27406078874909834, 0.21472140433252218
1.3494635886634052, 0.1645785077132097, 0.1479952847187893, 0.4175258298692398, 0.8210062009126905, 0.10392349280027224
1.6029854389902387, 0.24339352151959792, 0.18661719114842235, 0.6709252875997789, 0.771686536232533, 0.982252313140569
1.6892553645819413, 0.359115546841433, 0.12227445403708215, 0.3766045570584041, 0.3997212726741628, 0.22945752637858285
1.639432265191548, 0.8459276348999033, 0.8777958239217614, 0.3650652561022353, 0.9266014247924224, 0.0768343125198917
2.2526640899775767, 0.6486079388123445, 0.05689078353607213, 0.9667978725730834, 0.5287920996492856, 0.5491303042633681
1.4291005981269889, 0.21989107787199536, 0.19557908836429094, 0.6401659213277148, 0.8578633164683468, 0.5995724214228434
1.4239842889696592, 0.6282886376615326, 0.9525641100452514, 0.028192061807128188, 0.9264192975412011, 0.41971720369665944
1.8806090652424556, 0.056076904494566926, 0.08903177547678631, 0.8196588519047018, 0.9252849807228161, 0.4233496006940014
1.8511249407796675, 0.07607909348921282, 0.0365278573613963, 0.0005810259193090861, 0.06620061460304505, 0.5368838927134897
2.640885634059405, 0.33614839675815045, 0.599653794116797, 0.49236026958969603, 0.8562133297561636, 0.7103132274012224
1.7933986776803783, 0.4000915620852007, 0.7592791651306915, 0.9749683150019559, 0.7555882289598119, 0.646319558143818
2.099857080327157, 0.9021385258871335, 0.7393176194802192, 0.032313459411734025, 0.17919513311927593, 0.5106849260656872
1.9042488691413548, 0.1075768897830448, 0.66900300957619, 0.8495240664217318, 0.4523501853011861, 0.6234149262927253
1.9689400565797275, 0.5575664806537033, 0.9764909924316636, 0.3326460634500813, 0.4011835518700082, 0.08501673830682244
1.5998861375932496, 0.04558050690519777, 0.45911306893040194, 0.8948210197121962, 0.8818505467509663, 0.4131625453403358
1.584061735963158, 0.3964511138896375, 0.1619593190113756, 0.15406614306353994, 0.49159691072451317, 0.25861880089567113
1.3048095087604556, 0.39801760597894353, 0.825262284074267, 0.9966090401717884, 0.11752797526039693, 0.043063654694065145
1.647722121948388, 0.504827776252472, 0.6562527848047944, 0.42138974053696954, 0.4072184711678867, 0.5545472436848476
1.3979179556178996, 0.3635060488776123, 0.19832642776081044, 0.8923601659317691, 0.876166073752173, 0.8274770916450231
2.210469249028913, 0.9434692899945938, 0.7752746871677063, 0.7249479385393476, 0.5178187533067108, 0.5889936885406435
1.7509282778043833, 0.9638866430999121, 0.058771349932636885, 0.6414045237702923, 0.08523265332789909, 0.35334967371720105
2.0909884835580486, 0.3806844605162123, 0.22937426309028208, 0.5157337664386203, 0.7845987343160165, 0.9744830703812782
0.9936549365296038, 0.372266338589502, 0.08532379241089694, 0.2251243030198402, 0.986322188711243, 0.04546949050473359
2.440539907084355, 0.9861519005678913, 0.07104712694016257, 0.4407403132544967, 0.24067639885631575, 0.3498167284886631
1.9488438136380126, 0.3814506277087839, 0.4530172519748322, 0.96323261703545, 0.04159080721384778, 0.41739634638020096
2.625308180185318, 0.2445838807743287, 0.27527879804926414, 0.6302145671904386, 0.14154234172142788, 0.5046176196658356
3.2896544264254057, 0.8591894683613326, 0.8368462262367701, 0.903738230388535, 0.5684400262409033, 0.47184461740528194
2.4332401980377836, 0.7798242393005229, 0.6791666631910552, 0.28902857530744885, 0.9286132241672126, 0.9890296578802961
1.9858608176951522, 0.6690232242431622, 0.7711750298444999, 0.10957500370471651, 0.46605717924724843, 0.545301364446157
2.3682378371682637, 0.6402330404082257, 0.6150270380299828, 0.7480350157590572, 0.014294316001627005, 0.6703689962035362
2.750351576554593, 0.9047731687983287, 0.9330823954689171, 0.8720953801413712, 0.05260900044118888, 0.04701103501083981
1.5805177528417786, 0.9693642910343673, 0.43475365209528816, 0.5520389265193557, 0.086206146532539, 0.0275752799305351
2.384158446211865, 0.38216835531349613, 0.2820539812213443, 0.843638574093202, 0.057118333437167434, 0.22006262437323
2.186199196711566, 0.23937167629713163, 0.1045652515761053, 0.01781129796940517, 0.9460729844572886, 0.3255009941822905
2.724914243341206, 0.5428045151597988, 0.44766641105438587, 0.36258650491638755, 0.8716115633810159, 0.7514831299049995
2.5042167132691886, 0.40856673669045807, 0.22035745370919058, 0.3445771951938459, 0.362187695249656, 0.6158427596797269
2.3761510563043196, 0.9000260202217547, 0.33464288722621305, 0.9460733442138981, 0.06133206917319056, 0.5065137242492791
2.8270335192211014, 0.152210192534997, 0.8171127044521362, 0.2361645007271701, 0.7762143070987546, 0.9605500654901026
1.9596466209615846, 0.19468133642361973, 0.030660044827173882, 0.08829011431757239, 0.7787211048447903, 0.39948833106958537
1.619812238578267, 0.3958092783230579, 0.8736067140377738, 0.6829927417284892, 0.0852903940484332, 0.46627401177375827
1.6206016042561908, 0.4330853462262336, 0.1850348317228221, 0.6381052259062049, 0.8608662680702659, 0.7606276660961107
1.4666783840169009, 0.10419130734412063, 0.29164149041802956, 0.8479440182222308, 0.45915575865104385, 0.6497255910311109
